what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1432674520441
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1432674522452
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1432674523226
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1432674534795
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1432674535989
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1432674536707
activated,editor,org.eclipse.wst.css.ui,1.0.500.v201004290328,"org.eclipse.wst.css.core.csssource.source",1432674537782
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1432674538417
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1432674538466
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1432674538621
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1432674539215
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1432674541051
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1432674542180
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1432674542483
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1432674547363
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1432674549432
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1432674551185
activated,editor,org.eclipse.wst.css.ui,1.0.500.v201004290328,"org.eclipse.wst.css.core.csssource.source",1432674552430
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1432674555902
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1432674563637
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1432674564367
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1432674568017
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1432674569594
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1432674569693
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1432674570495
activated,editor,org.eclipse.wst.css.ui,1.0.500.v201004290328,"org.eclipse.wst.css.core.csssource.source",1432674574231
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1432674577224
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordNext",1432674600224
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordNext",1432674600399
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1432674600727
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordNext",1432674602882
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1432674608576
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1432674613694
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1432674614206
activated,editor,org.eclipse.wst.css.ui,1.0.500.v201004290328,"org.eclipse.wst.css.core.csssource.source",1432674615213
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1432674617581
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1432674617628
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1432674620014
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1432674630466
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1432674633886
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1432674635115
activated,editor,org.eclipse.wst.css.ui,1.0.500.v201004290328,"org.eclipse.wst.css.core.csssource.source",1432674640351
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1432674652668
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.delete.line",1432674654396
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1432674654710
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1432674659405
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1432674659948
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1432674667200
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1432674671490
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1432674672968
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1432674682932
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1432674686767
activated,editor,org.eclipse.wst.css.ui,1.0.500.v201004290328,"org.eclipse.wst.css.core.csssource.source",1432674690201
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1432674708683
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1432674710305
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1432674716207
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1432674716487
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1432674716827
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1432674719075
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1432674719880
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1432674720171
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1432674727005
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1432674731879
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1432674733470
activated,editor,org.eclipse.wst.css.ui,1.0.500.v201004290328,"org.eclipse.wst.css.core.csssource.source",1432674750333
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1432674755186
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1432674757724
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1432674758959
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1432674763167
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1432674764378
activated,editor,org.eclipse.wst.css.ui,1.0.500.v201004290328,"org.eclipse.wst.css.core.csssource.source",1432674765155
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1432675006269
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1432675006760
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1432675007202
activated,editor,org.eclipse.wst.css.ui,1.0.500.v201004290328,"org.eclipse.wst.css.core.csssource.source",1432675008117
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1432675012886
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordNext",1432675020338
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordNext",1432675020778
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordNext",1432675020802
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordNext",1432675020827
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordNext",1432675020850
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordNext",1432675020876
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordNext",1432675020898
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordNext",1432675021215
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1432675021585
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordNext",1432675026117
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordNext",1432675026557
