what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463405893950
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463405894563
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463405896172
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1463405897568
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463405897896
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463405916070
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1463405918554
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1463405918676
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1463405922413
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1463405923025
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463405923524
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463405926025
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1463405929429
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463405929839
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463405933662
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463405934448
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463405943830
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1463405949080
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1463405949208
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1463405949987
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1463405951321
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463405951774
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463405954102
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1463405956303
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463405956749
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463405958824
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1463405962322
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463405962760
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463405965110
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463405972543
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463405976515
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1463405977593
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1463405977689
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1463405983436
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1463405983938
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463405984351
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463405986435
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463405990513
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463405991338
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463405992157
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463406010860
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1463406011780
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463406047573
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463406049184
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463406049474
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463406112446
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463406113066
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463406310137
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463406310500
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463406448869
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1463406452011
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1463406452498
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463406452940
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463406586943
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463406587653
started,bundle,org.eclipse.wst.jsdt.debug.core,1.0.0.v201006082045,"org.eclipse.wst.jsdt.debug.core",1463406661553
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1463406662107
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1463406663370
stopped,bundle,org.eclipse.dltk.testing,1.0.0.v20090914-1703,"org.eclipse.dltk.testing",1463406663377
stopped,bundle,org.eclipse.php.server.ui,2.2.0.v20100616-1900,"org.eclipse.php.server.ui",1463406663377
stopped,bundle,org.eclipse.php.debug.ui,2.2.0.v20100616-1900,"org.eclipse.php.debug.ui",1463406663378
stopped,bundle,org.eclipse.dltk.debug.ui,2.0.0.v20100115-2213,"org.eclipse.dltk.debug.ui",1463406663384
stopped,bundle,org.eclipse.dltk.formatter,2.0.0.v20100304-1959,"org.eclipse.dltk.formatter",1463406663388
stopped,bundle,org.eclipse.dltk.rse.ui,2.0.0.v20100115-2213,"org.eclipse.dltk.rse.ui",1463406663389
stopped,bundle,org.eclipse.dltk.validators.externalchecker,1.0.0.v20090803-1754,"org.eclipse.dltk.validators.externalchecker",1463406663393
stopped,bundle,org.eclipse.dltk.validators.ui,2.0.0.v20091214-1712,"org.eclipse.dltk.validators.ui",1463406663397
